Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000083014:G96352_5x_RB11_01_32611:scan:41,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96248_5x_RB2_01_32603:scan:37,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676:scan:49,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96239_5x_RE12_01_32682:scan:53,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000083014:G96347_5x_RB6_01_32607:scan:43,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G96352_5x_RB11_01_32611:scan:41,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G79355_5x_BD3_01_19294:scan:43,1,0.92,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G75659_p19_h9_GE7_01_21696:scan:48,1,0.92,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G73637_1x_RB8_01_23275:scan:52,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96347_5x_RB6_01_32607:scan:43,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000088255:Urine_NGS129_FragPos:scan:5182,1,0.92,4,MSV000088255,NoID
-0.99,mzspec:MSV000081665:G79678_5x_RD11_01_19514:scan:45,1,0.92,4,MSV000081665,NoID
-0.99,mzspec:MSV000084900:G75151_2x_RA5_01_19099:scan:49,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G79346_5x_rerun_BB7_01_19392:scan:45,1,0.92,4,MSV000084734,NoID
-0.96,mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_C6:scan:154,1,0.92,3,MSV000082612,NoID
-1,mzspec:MSV000084900:G79213_2x_5ul_RH8_01_19450:scan:48,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78873_1x_RB11_01_23277:scan:54,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:AMZ_25_RC6_01_48945:scan:44,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G72726_BF5_01_19021:scan:52,1,0.92,4,MSV000083010,NoID
-0.96,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_H4:scan:147,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_B6:scan:153,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_D6:scan:147,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082074:G78960_p19_g7_GA7_01_21676:scan:49,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G73716_rerun_BF5_01_18769:scan:51,1,0.92,4,MSV000082074,NoID
-0.96,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_D11:scan:137,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G78934_BF10_01_18735:scan:44,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000082074,NoID
-0.96,mzspec:MSV000082618:GIMap_P3_Aq-Org_Mixed_D7:scan:164,1,0.92,3,MSV000082618,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_F6:scan:154,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G83313_5x_rerun _RC10_01_21523:scan:50,1,0.92,4,MSV000084900,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_F6:scan:154,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_G12:scan:158,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_B12:scan:171,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082074:G79355_5x_BD3_01_19294:scan:43,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000084900:G96204_5x_BF7_01_32530:scan:42,1,0.92,4,MSV000084900,NoID
-0.96,mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_B6:scan:147,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_E6:scan:146,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G87329_RD11_01_26157:scan:45,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79346_5x_rerun_BB7_01_19392:scan:45,1,0.92,4,MSV000082074,NoID
-0.96,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_A6:scan:162,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G73637_1x_RB8_01_23275:scan:52,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96161_5x_RD10_01_32652:scan:41,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G72715_10x_BA9_01_17874:scan:45,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000084900,NoID
-0.96,mzspec:MSV000084314:MSV000088255:scan:17038,1,0.92,4,MSV000084314,NoID
-1,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:2715,1,0.92,4,MSV000084101,NoID
-1,mzspec:MSV000084900:G72679_10x_BD12_01_17832:scan:50,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79678_5x_RD11_01_19514:scan:45,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G73716_rerun_BF5_01_18769:scan:51,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96217_5x_BF8_01_32800:scan:39,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G75659_p19_h9_GE7_01_21696:scan:48,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96379_5x_RH11_01_32749:scan:43,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G73636_1x_RB7_01_23274:scan:46,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G87371_RE11_01_26170:scan:44,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084890:AMZ_25_RC6_01_48945:scan:44,1,0.92,4,MSV000084890,NoID
-0.99,mzspec:MSV000083010:G79676_5x_RD10_01_19513:scan:44,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G87378_rerun_RA2_01_26200:scan:48,1,0.92,4,MSV000084900,NoID
-0.96,mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_A6:scan:152,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_H12:scan:153,1,0.92,3,MSV000082612,NoID
-0.96,mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_C12:scan:137,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000085354:CD_11_A_FrPOS:scan:8964,1,0.92,3,MSV000085354,NoID
-0.99,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:225,1,0.92,4,MSV000084101,NoID
-0.99,mzspec:MSV000084900:G73636_1x_RB7_01_23274:scan:53,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96225_5x_BH3_01_32814:scan:46,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000083014:G96204_5x_BF7_01_32530:scan:42,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G96350_5x_RC6_01_32631:scan:41,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87589_1x_rerun_BH4_01_26651:scan:47,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000083014:G96379_5x_RH11_01_32749:scan:43,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G96353_5x_RA8_01_32590:scan:41,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78981_p19_g4_GC6_01_21670:scan:45,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79178_BC11_01_18677:scan:50,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G79213_2x_5ul_RH8_01_19450:scan:48,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083014:G96161_5x_RD10_01_32652:scan:41,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G96230_5x_RH10_01_32501:scan:41,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96261_5x_RH3_01_32477:scan:44,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084101:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000084101,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_H12:scan:158,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_B6:scan:165,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_A6:scan:171,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_H4:scan:134,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_E6:scan:136,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082074:G78981_p19_g4_GC6_01_21670:scan:45,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084101:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000084101,NoID
-0.99,mzspec:MSV000082074:G73636_1x_RB7_01_23274:scan:53,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000083010:G72679_10x_BD12_01_17832:scan:50,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G73636_1x_RB7_01_23274:scan:46,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:225,1,0.92,4,MSV000084101,NoID
-0.99,mzspec:MSV000084900:G79678_5x_RD11_01_19514:scan:45,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000083014:G96217_5x_BF8_01_32800:scan:39,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000082069:G87371_RE11_01_26170:scan:44,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082069:G87329_RD11_01_26157:scan:45,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082069:G87378_rerun_RA2_01_26200:scan:48,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G73637_1x_RB8_01_23275:scan:52,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082069:G87342_RF10_01_26184:scan:47,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G72733_10x_BF11_01_17859:scan:50,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78960_p19_g7_GA7_01_21676:scan:49,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G73716_rerun_BF5_01_18769:scan:51,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000085226:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000085226,NoID
-0.99,mzspec:MSV000085226:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000085226,NoID
-0.99,mzspec:MSV000081752:G83313_5x_rerun _RC10_01_21523:scan:50,1,0.92,4,MSV000081752,NoID
-0.99,mzspec:MSV000088335:G96379_5x_RH11_01_32749:scan:43,1,0.92,4,MSV000088335,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_4_RD1_01_26111:scan:43,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000081682:G72677_5x_RB4_01_20140:scan:47,1,0.92,4,MSV000081682,NoID
-1,mzspec:MSV000082423:G96204_5x_BF7_01_32530:scan:42,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96161_5x_RD10_01_32652:scan:41,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96379_5x_RH11_01_32749:scan:43,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96217_5x_BF8_01_32800:scan:39,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000081673:G78934_BF10_01_18735:scan:44,1,0.92,4,MSV000081673,NoID
-0.99,mzspec:MSV000088255:Urine_NGS108_FragPos:scan:5198,1,0.92,4,MSV000088255,NoID
-1,mzspec:MSV000081681:G79213_2x_5ul_RH8_01_19450:scan:48,1,0.92,4,MSV000081681,NoID
-0.99,mzspec:MSV000082074:G79178_BC11_01_18677:scan:50,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G87589_1x_rerun_BH4_01_26651:scan:47,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000081673:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000081673,NoID
-0.99,mzspec:MSV000084900:G75074_2x_RA2_01_19096:scan:51,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G78940_BA8_01_18643:scan:50,1,0.92,4,MSV000084734,NoID
-0.99,mzspec:MSV000084900:G96250_5x_RG9_01_32724:scan:48,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_C1:scan:154,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G75659_p19_h9_GE7_01_21696:scan:48,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G75074_2x_RA2_01_19096:scan:51,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000081347:G72526_10x_RC6_01_12949:scan:50,1,0.92,4,MSV000081347,NoID
-1,mzspec:MSV000082074:G79213_2x_5ul_RH8_01_19450:scan:48,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96232_5x_RB8_01_32347:scan:41,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000088335:G96379_5x_RH11_01_32749:scan:43,1,0.92,4,MSV000088335,NoID
-1,mzspec:MSV000084900:G72715_10x_BA9_01_17874:scan:45,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000081681:G75074_2x_RA2_01_19096:scan:51,1,0.92,4,MSV000081681,NoID
-0.99,mzspec:MSV000083014:G96250_5x_RG9_01_32724:scan:48,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96159_5x_RA3_01_32574:scan:44,1,0.92,4,MSV000083014,NoID
-1,mzspec:MSV000084890:AMZ_25_RC6_01_48945:scan:44,1,0.92,4,MSV000084890,NoID
-0.99,mzspec:MSV000082074:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G72733_10x_BF11_01_17859:scan:50,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G79548_5x_RC11_01_18171:scan:45,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G79355_5x_BD3_01_19294:scan:43,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000081120:CD_11_A_FrPOS:scan:8964,1,0.92,3,MSV000081120,NoID
-0.99,mzspec:MSV000083010:G75074_2x_RA2_01_19096:scan:51,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082423:G96250_5x_RG9_01_32724:scan:48,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96159_5x_RA3_01_32574:scan:44,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G96159_5x_RA3_01_32574:scan:44,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96230_5x_RH10_01_32501:scan:41,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96261_5x_RH3_01_32477:scan:44,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000083014:G96230_5x_RH10_01_32501:scan:41,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000081673:G73716_rerun_BF5_01_18769:scan:51,1,0.92,4,MSV000081673,NoID
-1,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:2715,1,0.92,4,MSV000084101,NoID
-1,mzspec:MSV000082074:G72679_10x_BD12_01_17832:scan:50,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G83313_5x_rerun _RC10_01_21523:scan:50,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000081682:G79631_1x_8ul_BC6_01_20202:scan:50,1,0.92,3,MSV000081682,NoID
-0.99,mzspec:MSV000081673:G79178_BC11_01_18677:scan:50,1,0.92,4,MSV000081673,NoID
-1,mzspec:MSV000083014:G96261_5x_RH3_01_32477:scan:44,1,0.92,4,MSV000083014,NoID
-1,mzspec:MSV000083014:G96225_5x_BH3_01_32814:scan:46,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000083010:G83313_5x_rerun _RC10_01_21523:scan:50,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083014:G96353_5x_RA8_01_32590:scan:41,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000084900:G79346_5x_rerun_BB7_01_19392:scan:45,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96353_5x_RA8_01_32590:scan:41,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082072:G87589_1x_rerun_BH4_01_26651:scan:47,1,0.92,4,MSV000082072,NoID
-0.99,mzspec:MSV000083010:G87589_1x_rerun_BH4_01_26651:scan:47,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79178_BC11_01_18677:scan:50,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G73636_1x_RB7_01_23274:scan:53,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G78934_BF10_01_18735:scan:44,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G78981_p19_g4_GC6_01_21670:scan:45,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000081936:G79178_BC11_01_18677:scan:50,1,0.92,4,MSV000081936,NoID
-1,mzspec:MSV000082423:G96225_5x_BH3_01_32814:scan:46,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G78934_BF10_01_18735:scan:44,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084734:G78937_BA11_01_18646:scan:52,1,0.92,4,MSV000084734,NoID
-0.99,mzspec:MSV000084900:G72733_10x_BF11_01_17859:scan:50,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000081936:G78933_BB10_01_18661:scan:47,1,0.92,4,MSV000081936,NoID
-0.99,mzspec:MSV000082069:G87367_RE10_01_26169:scan:52,1,0.92,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:G79552_BF2_01_18725:scan:26,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G79678_5x_RD11_01_19514:scan:45,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G72715_10x_BA9_01_17874:scan:45,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_D11:scan:178,1,0.92,3,MSV000082612,NoID
-1,mzspec:MSV000082074:G72726_BF5_01_19021:scan:52,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78933_BB10_01_18661:scan:47,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G79351_5x_BD8_01_19302:scan:44,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000083010:G79487_1x_rerun_RC10_01_23291:scan:53,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_D12:scan:173,1,0.92,3,MSV000082612,NoID
-0.99,mzspec:MSV000082423:G96350_5x_RC6_01_32631:scan:41,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G79548_5x_RC11_01_18171:scan:45,1,0.92,4,MSV000082074,NoID
-1.01,mzspec:MSV000084314:MSV000084900:scan:3591,1,0.92,4,MSV000084314,NoID
-0.99,mzspec:MSV000082423:G96248_5x_RB2_01_32603:scan:37,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000084314:MSV000082072:scan:118,1,0.92,4,MSV000084314,NoID
-0.99,mzspec:MSV000082423:G96239_5x_RE12_01_32682:scan:53,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_F4:scan:176,1,0.92,3,MSV000082612,NoID
-1,mzspec:MSV000081675:G72726_BF5_01_19021:scan:52,1,0.92,4,MSV000081675,NoID
-0.99,mzspec:MSV000082069:G87328_RD12_01_26158:scan:44,1,0.92,3,MSV000082069,NoID
-1,mzspec:MSV000084900:G96236_5x_RH4_01_32481:scan:42,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000086522:CLP3_PFM_S12_1X_BA12_01_60294:scan:46,1,0.92,4,MSV000086522,NoID
-0.99,mzspec:MSV000083010:G73636_1x_RB7_01_23274:scan:46,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79552_BF2_01_18725:scan:26,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78933_BB10_01_18661:scan:47,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79346_5x_rerun_BB7_01_19392:scan:45,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96347_5x_RB6_01_32607:scan:38,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000084900:G96347_5x_RB6_01_32607:scan:38,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79355_5x_BD3_01_19294:scan:43,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75659_p19_h9_GE7_01_21696:scan:48,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000086522:ICaMP3_PFM_S05_1X_BA5_01_60278:scan:46,1,0.92,4,MSV000086522,NoID
-0.99,mzspec:MSV000081665:G79676_5x_RD10_01_19513:scan:44,1,0.92,4,MSV000081665,NoID
-1.02,mzspec:MSV000082268:Plate6_BE5_01_24191:scan:459,1,0.92,3,MSV000082268,NoID
-0.99,mzspec:MSV000084900:G96274_5x_RC4_01_32627:scan:38,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96232_5x_RB8_01_32347:scan:41,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000086522:PCaNP3_PFM_S07_BA7_01_60284:scan:47,1,0.92,4,MSV000086522,NoID
-0.99,mzspec:MSV000081681:G75151_2x_RA5_01_19099:scan:49,1,0.92,4,MSV000081681,NoID
-1,mzspec:MSV000082049:5_37:scan:93,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000083689:G85336_10x_BD8_01_35814:scan:50,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000083010:G79351_5x_BD8_01_19302:scan:44,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G75782_5x_BC2_01_19276:scan:46,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G78873_1x_RB11_01_23277:scan:54,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G78933_BB10_01_18661:scan:47,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G72726_BF5_01_19021:scan:52,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79487_1x_rerun_RC10_01_23291:scan:53,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79552_BF2_01_18725:scan:26,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000082049:5_37:scan:93,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000082074:G75782_5x_BC2_01_19276:scan:46,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082049:24_26:scan:115,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000082049:24_26:scan:115,1,0.92,3,MSV000082049,NoID
-1,mzspec:MSV000082074:G79487_1x_rerun_RC10_01_23291:scan:53,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:74379,1,0.92,3,MSV000089210,NoID
-1,mzspec:MSV000082049:16_31:scan:90,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000082074:G75151_2x_RA5_01_19099:scan:49,1,0.92,4,MSV000082074,NoID
0,mzspec:MSV000080905:P4_EMP_89:scan:162,1,0.92,3,MSV000080905,NoID
0,mzspec:MSV000080905:P4_EMP_89:scan:162,1,0.92,3,MSV000080905,NoID
-0.99,mzspec:MSV000084900:G79548_5x_RC11_01_18171:scan:45,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000082049:5_33:scan:111,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000084900:G79676_5x_RD10_01_19513:scan:44,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000082049:5_33:scan:111,1,0.92,3,MSV000082049,NoID
-0.99,mzspec:MSV000083689:G85336_10x_BD8_01_35814:scan:50,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000084900:G79351_5x_BD8_01_19302:scan:44,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000083396:J_Fungal_mycel_1week_P1F2:scan:106,1,0.92,3,MSV000083396,NoID
-0.99,mzspec:MSV000083689:G85336_10x_BD8_01_35814:scan:50,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000089491:amidation_C4_0_BA3_01_63074:scan:100,1,0.92,3,MSV000089491,NoID
-0.99,mzspec:MSV000082074:G78873_1x_RB11_01_23277:scan:54,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79676_5x_RD10_01_19513:scan:44,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G75151_2x_RA5_01_19099:scan:49,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75782_5x_BC2_01_19276:scan:46,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:225,1,0.92,4,MSV000084101,NoID
-0.99,mzspec:MSV000082423:G96251_5x_RE5_01_32420:scan:43,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000081347:G72679_10x_RD12_01_12964:scan:46,1,0.92,4,MSV000081347,NoID
-0.99,mzspec:MSV000083014:G96251_5x_RE5_01_32420:scan:43,1,0.92,4,MSV000083014,NoID
-0.99,mzspec:MSV000082423:G96352_5x_RB11_01_32611:scan:41,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000085226:G75659_p19_h9_GE7_01_21696:scan:48,1,0.92,4,MSV000085226,NoID
-1,mzspec:MSV000082423:G96236_5x_RH4_01_32481:scan:42,1,0.92,4,MSV000082423,NoID
